LineNo,PhotoID,UserID,DateTaken,Latitude,Longitude,Accuracy
244824,3719162770,51035647214@N01,12-07-2009,-122.461836,37.76976,16.0
246397,1524628,51035596640@N01,11-11-2004,-122.419624,37.77275,11.0
246655,3075535482,82847947@N00,29-11-2008,-122.41883,37.785041,15.0
247297,3946534692,70323761@N00,07-09-2009,-122.475843,37.808131,16.0
247342,9148066464,89819035@N00,21-10-2012,-122.4125,37.754166,16.0
247518,6698777405,11981131@N03,01-09-2011,-122.424064,37.761422,16.0
248527,3836638961,86117728@N00,11-08-2009,-122.501077,37.733555,16.0
249306,12065858195,97179825@N00,26-10-2013,-122.419403,37.76229,16.0
249796,2352672873,81851947@N00,04-03-2008,-122.376301,37.740958,15.0
250088,2921843986,55514420@N00,07-10-2008,-122.418873,37.779627000000005,15.0
251229,9340518240,51186333@N00,10-07-2013,-122.414195,37.77788,16.0
252596,10395713293,27359640@N03,10-06-2013,-122.403834,37.783166,16.0
252944,6975362547,60202180@N00,07-03-2012,-122.396294,37.765218,16.0
253933,3255431944,55514420@N00,31-01-2009,-122.447605,37.802799,14.0
254292,9550461412,10069023@N00,18-08-2013,-122.412834,37.746833,16.0
254355,2674512018,92238055@N00,15-07-2008,-122.477678,37.810483000000005,16.0
254590,453102762,99357189@N00,08-04-2007,-122.467453,37.767025,16.0
255348,2184143807,57505599@N00,01-12-2007,-122.433121,37.784469,14.0
255997,5702179499,72645106@N00,10-04-2011,-122.414531,37.793262,16.0
256029,237455501,10011817@N00,03-09-2006,-122.409896,37.775112,15.0
256123,1257781783,27496113@N00,16-02-2006,-122.459106,37.798933,7.0
257514,8164733602,44124466908@N01,06-11-2012,-122.432799,37.764871,16.0
257519,11640771994,34581217@N00,28-12-2013,-122.43166399999998,37.795338,16.0
257531,5403711906,44124466908@N01,29-01-2011,-122.402619,37.788441,16.0
257588,3759478468,45527691@N00,26-07-2009,-122.4175,37.762166,16.0
258249,10049973184,44124466908@N01,01-10-2013,-122.419227,37.779331,16.0
258597,3814398381,24122821@N05,03-07-2009,-122.422778,37.826698,16.0
258627,774940735,68601487@N00,10-07-2007,-122.389411,37.77833,16.0
258699,515178370,36330825967@N01,26-05-2007,-122.426823,37.743036,16.0
259554,8397090942,33106392@N08,19-01-2013,-122.493149,37.726643,16.0
259800,1459998562,73981568@N00,28-09-2007,-122.400569,37.788742,14.0
260410,1431202410,36330825967@N01,23-09-2007,-122.49214,37.763632,16.0
260569,537702286,35034357725@N01,06-06-2007,-122.50597,37.733355,14.0
260718,7689267386,19363548@N00,28-07-2012,-122.390103,37.77819,16.0
260742,10638134614,15545969@N06,03-11-2013,-122.412694,37.771007,16.0
261728,6879606141,29501028@N00,14-02-2012,-122.394733,37.794745,14.0
262249,7987239646,28393978@N07,13-09-2012,-122.506527,37.73305,14.0
262501,7138123021,43005015@N06,01-05-2012,-122.402093,37.788678,15.0
262833,8816860801,8093821@N05,16-05-2013,-122.411384,37.810802,16.0
262971,4057318962,79781814@N00,29-10-2009,-122.430979,37.76787,16.0
263341,366714586,53546415@N00,21-01-2007,-122.503749,37.734077,15.0
264943,9626986934,44124466908@N01,29-08-2013,-122.407683,37.784694,16.0
265414,6226468929,61685973@N00,08-10-2011,-122.410001,37.8095,16.0
266460,5140667079,58219165@N00,31-10-2010,-122.422027,37.796763,9.0
266524,4866620231,48496790@N00,28-07-2010,-122.466489,37.769841,16.0
267006,12145915673,34581217@N00,22-01-2014,-122.427148,37.789694,16.0
267214,8363550035,44124466908@N01,20-10-2012,-122.420834,37.763000000000005,16.0
267260,266491484,18684820@N00,10-10-2006,-122.405773,37.802515,16.0
267315,10152411416,44124466908@N01,06-10-2013,-122.419227,37.779331,16.0
267600,8993747912,29501028@N00,08-06-2013,-122.479147,37.825022,15.0
268580,3781385950,15439869@N03,19-06-2009,-122.402436,37.784452,15.0
268671,8534396359,7891030@N08,25-02-2013,-122.435266,37.762928,16.0
269745,2407060164,91821745@N00,11-04-2008,-122.421448,37.807029,16.0
269833,278045491,60318210@N00,21-10-2006,-122.400569,37.784376,16.0
270815,477281285,30335316@N00,15-04-2007,-122.470779,37.776142,9.0
271618,3757749542,44124466908@N01,25-07-2009,-122.41826100000002,37.7795,16.0
271969,6347808333,97203403@N00,15-10-2011,-122.402104,37.782929,16.0
272115,91478072,50457550@N00,08-01-2006,-122.467828,37.76778,16.0
272179,912943,85283091@N00,19-08-2004,-122.40735,37.787742,16.0
273453,3995968827,25479668@N00,09-10-2009,-122.420059,37.745304,15.0
273556,8010502575,57845051@N00,21-09-2012,-122.468809,37.806858,16.0
273658,212290965,18684820@N00,10-08-2006,-122.424774,37.781298,10.0
274266,8565296403,81851947@N00,14-03-2013,-122.4195,37.764833,16.0
274676,10320897466,87989454@N00,07-08-2013,-122.475274,37.809292,16.0
275858,2830870407,23004521@N02,05-09-2008,-122.44812,37.790251,7.0
276146,2113618147,78174327@N00,07-12-2007,-122.419967,37.780101,12.0
276287,11070672926,22150661@N02,26-11-2013,-122.413392,37.757902,16.0
276596,6917600302,14913305@N00,08-04-2012,-122.426539,37.760447,16.0
276622,19571191,56553246@N00,14-05-2005,-122.416405,37.809936,15.0
276851,3228067106,44124466908@N01,24-01-2009,-122.395216,37.796491,15.0
277014,4742837735,10011817@N00,27-06-2010,-122.418293,37.779517,15.0
277434,2637048843,13248900@N07,23-06-2008,-122.401471,37.792303,14.0
277566,242140465,69284060@N00,09-09-2006,-122.411255,37.809004,16.0
277897,4704280817,9462200@N08,15-06-2010,-122.390871,37.778287,15.0
278444,2240402388,19121199@N00,03-02-2008,-122.411652,37.743706,15.0
278749,6305323208,10787737@N02,28-10-2011,-122.409345,37.787752000000005,16.0
278786,8064734152,39472722@N00,07-10-2012,-122.452883,37.805308,16.0
279021,2406973904,55514420@N00,09-04-2008,-122.392416,37.794016,15.0
279111,113222436,44124466908@N01,15-03-2006,-122.416534,37.778781,15.0
279329,8126953540,47448228@N07,04-08-2012,-122.486228,37.710103,13.0
279404,3729792798,44048128@N00,16-07-2009,-122.416534,37.776413,12.0
279460,211123048,71781509@N00,09-08-2006,-122.476959,37.771112,8.0
281711,5142024076,79781814@N00,02-11-2010,-122.4295,37.767333,16.0
281946,4678837167,21007190@N05,07-06-2010,-122.401509,37.784182,16.0
282377,9715748432,9751269@N07,08-09-2013,-122.386193,37.713701,15.0
282572,4274927135,75964373@N00,09-01-2010,-122.4105,37.787,16.0
282768,8654611981,87603797@N00,16-04-2013,-122.400501,37.776666,16.0
283006,5825847684,88815727@N00,11-06-2011,-122.421669,37.757832,16.0
283010,4288143291,44124466908@N01,19-01-2010,-122.401052,37.785936,16.0
283241,2372448373,48889034752@N01,21-03-2008,-122.415418,37.832903,12.0
283528,4878435676,38956330@N00,24-04-2010,-122.4075,37.78798,16.0
285226,5242811877,21375941@N08,07-12-2010,-122.398283,37.798928,12.0
285684,2900228057,17065592@N00,27-09-2008,-122.466555,37.770316,16.0
285713,4073099999,44124466908@N01,02-11-2009,-122.412661,37.750701,16.0
286289,12843520933,44124466908@N01,28-02-2014,-122.419802,37.755427000000005,16.0
286431,4704433608,42445822@N00,20-05-2010,-122.433059,37.784179,15.0
287063,4186138620,44124466908@N01,12-12-2009,-122.41545,37.779067,16.0
287261,5593938662,22659110@N00,05-04-2011,-122.3985,37.787285,16.0
287459,8506073309,34507951@N07,23-02-2013,-122.407357,37.782665,16.0
287468,8717975001,75775305@N00,07-05-2013,-122.407083,37.780658,16.0
287647,3032890511,73214668@N00,15-11-2008,-122.418449,37.779385,16.0
287891,9016086735,97150919@N04,15-10-2011,-122.406262,37.802847,16.0
288140,2726843737,33328641@N00,01-08-2008,-122.441261,37.778369,15.0
288150,7544617498,77179348@N00,04-07-2012,-122.410073,37.809147,16.0
288313,5671245457,40037997@N02,28-04-2011,-122.410548,37.811405,16.0
288423,5938014130,95389681@N00,08-07-2011,-122.414506,37.786792,15.0
288644,582153642,72661920@N00,05-06-2007,-122.478075,37.818768,13.0
289432,8168709555,61565201@N00,27-10-2012,-122.446833,37.77,16.0
289634,3039463130,23004521@N02,17-11-2008,-122.44812,37.790251,7.0
291331,6801926916,70323761@N00,24-02-2012,-122.40681399999998,37.784747,16.0
291455,8617863084,98282161@N00,03-04-2013,-122.411233,37.764375,16.0
291987,10092643603,85735042@N07,26-09-2013,-122.4795,37.832333,16.0
292023,5070145345,19452106@N00,10-10-2010,-122.438249,37.806969,15.0
292365,3676818827,47542344@N00,28-06-2009,-122.409797,37.78268,16.0
292421,5879100093,56946277@N00,27-06-2011,-122.410392,37.782523,16.0
294009,554194938,42445822@N00,15-06-2007,-122.39986100000002,37.7651,15.0
294732,4397627892,8107300@N03,13-02-2010,-122.38726,37.773151,15.0
294937,198878877,44124466908@N01,23-07-2006,-122.434832,37.762152,16.0
294984,7929980598,73994646@N00,03-09-2012,-122.485209,37.787759,16.0
295676,318241648,69024677@N00,01-02-2005,-122.514451,37.780891,16.0
296311,5651369269,9751269@N07,23-04-2011,-122.501678,37.714618,13.0
296418,1950850114,77721971@N00,05-11-2007,-122.404947,37.805952000000005,14.0
296523,5535304340,40494725@N00,17-03-2011,-122.425,37.803667,16.0
296686,4103051595,44124466908@N01,13-11-2009,-122.401834,37.788666,16.0
296941,4533759136,94246031@N00,18-04-2010,-122.40557,37.785928000000006,16.0
297337,9900401924,44124466908@N01,20-09-2013,-122.421509,37.760982,16.0
297420,6272488726,86672335@N00,22-10-2011,-122.401667,37.788,16.0
297588,3599460708,13334322@N00,04-06-2009,-122.410429,37.78223,16.0
298160,5871761227,81385701@N00,24-06-2011,-122.387287,37.760927,16.0
299099,8121200649,44124466908@N01,21-10-2012,-122.389819,37.778262,15.0
299508,3093992387,76608717@N00,07-12-2008,-122.422762,37.801756,16.0
300351,5199501634,29501028@N00,20-11-2010,-122.418113,37.778476,15.0
300484,2972685894,10011817@N00,23-10-2008,-122.434646,37.760906,15.0
300871,5478498236,61538634@N00,19-02-2011,-122.472517,37.712166,14.0
301644,4549683405,44124466908@N01,24-04-2010,-122.419672,37.762865000000005,16.0
302294,2263355089,23004521@N02,13-02-2008,-122.44812,37.790251,7.0
303450,4861989767,41259399@N07,04-08-2010,-122.420051,37.779159,9.0
303652,8183019877,56871759@N00,13-11-2012,-122.403745,37.796525,15.0
303938,3981995495,90784314@N00,04-10-2009,-122.429494,37.714431,14.0
304831,9689659216,28006064@N02,07-09-2013,-122.406073,37.796141,16.0
305013,3888585622,51035647214@N01,04-09-2009,-122.42211299999998,37.745726,16.0
305597,2948202934,79573010@N00,09-08-2008,-122.392833,37.794333,13.0
305948,2210353595,79172203@N00,20-01-2008,-122.500573,37.784706,16.0
306034,5605572664,34186459@N00,09-04-2011,-122.429655,37.785067,16.0
306153,3550056724,50815861@N00,20-05-2009,-122.392716,37.766071,16.0
306180,8115505593,16482030@N00,21-10-2012,-122.392859,37.793304,16.0
306316,8649366604,38331851@N00,12-04-2013,-122.471881,37.782477,16.0
306362,2438874142,51035555243@N01,11-01-2008,-122.418664,37.788278000000005,16.0
306507,7417231708,24500479@N05,21-06-2012,-122.4248,37.77818,16.0
306510,3274834195,51035555243@N01,04-08-2008,-122.363062,37.823452,16.0
306525,9213337756,30894945@N04,12-12-2012,-122.410334,37.808499,16.0
306925,6802052798,70323761@N00,24-02-2012,-122.407678,37.782497,16.0
307115,355574036,62978610@N00,08-01-2007,-122.407575,37.798484,16.0
307537,453103128,99357189@N00,08-04-2007,-122.467453,37.767025,16.0
307904,5569763409,35034354960@N01,28-03-2011,-122.394665,37.789644,16.0
308199,382360491,99357189@N00,05-02-2007,-122.481819,37.765112,16.0
308212,2926475940,40677764@N00,04-10-2008,-122.417821,37.779195,14.0
308222,6652250335,50847591@N00,09-10-2011,-122.394985,37.765142,16.0
308325,12199945376,82955120@N05,26-01-2014,-122.477989,37.819005,11.0
308437,5422541869,95769700@N00,06-02-2011,-122.504866,37.760456,16.0
308725,1959292423,10011817@N00,09-11-2007,-122.434371,37.763206,15.0
310244,227216129,19892550@N00,30-05-2006,-122.41228,37.791502,16.0
310552,217536294,80675016@N00,11-08-2006,-122.404131,37.783638,14.0
310938,26599414,79349056@N00,01-07-2005,-122.394325,37.79522,14.0
311133,2058564529,44124466908@N01,23-11-2007,-122.406921,37.787793,15.0
311243,10684827856,26112397@N05,09-06-2013,-122.476203,37.78039,16.0
311395,3329345851,95756589@N00,04-03-2009,-122.39736299999998,37.784188,16.0
311484,4188073449,10011817@N00,13-12-2009,-122.402091,37.786182,15.0
313174,5355805647,70806177@N00,09-01-2011,-122.389834,37.779,16.0
313391,3864649766,38165055@N00,27-08-2009,-122.393124,37.79433,16.0
313523,6289098403,38705147@N00,12-10-2011,-122.466318,37.769841,16.0
313861,5886415035,14305456@N05,26-06-2011,-122.401707,37.789573,14.0
314469,6258557482,17593639@N08,14-10-2011,-122.39439,37.795338,14.0
314840,3467727576,51035749109@N01,20-04-2009,-122.408251,37.788964,16.0
314880,8909216868,11812255@N00,31-05-2013,-122.511436,37.780251,16.0
314928,6847362116,82847947@N00,17-03-2012,-122.408691,37.789722,15.0
314956,3919589017,27735438@N08,29-08-2009,-122.406959,37.788716,16.0
315693,4299207711,44048128@N00,23-01-2010,-122.409249,37.787456,15.0
316281,2703552522,49178498@N00,26-07-2008,-122.475757,37.807207,12.0
317470,2280584831,97719890@N00,20-02-2008,-122.396664,37.767822,15.0
317835,170897856,47372607@N00,17-06-2006,-122.417392,37.774106,12.0
318137,3972420876,44124466908@N01,30-09-2009,-122.40705,37.783316,15.0
319063,5272573732,97212520@N00,18-12-2010,-122.395289,37.77861,16.0
319671,3208707687,44124466908@N01,16-01-2009,-122.4235,37.771666,16.0
320255,2586490372,8523884@N04,06-06-2008,-122.420021,37.787437,15.0
320767,4003539515,79781814@N00,03-10-2009,-122.468762,37.771651,15.0
320845,9081926538,44124466908@N01,18-06-2013,-122.409863,37.762978,16.0
321842,5290745235,85853333@N00,24-12-2010,-122.407093,37.788022,16.0
321995,469237916,53546415@N00,21-04-2007,-122.503749,37.734077,15.0
322530,3835171777,27735438@N08,15-08-2009,-122.407809,37.784774,16.0
322679,6227042069,49503048699@N01,08-10-2011,-122.410965,37.808677,16.0
322700,2714269268,27403767@N00,01-06-2008,-122.389647,37.77859,14.0
322708,7749443140,71484472@N08,09-08-2012,-122.436146,37.806512,15.0
323303,5610332980,51035555243@N01,10-06-2009,-122.40005,37.802772,16.0
323551,3008847658,44347125@N00,13-06-2007,-122.420051,37.779159,11.0
323567,3288693197,11767078@N06,15-02-2009,-122.420954,37.78011,13.0
324165,7429973638,44124323641@N01,23-06-2012,-122.422864,37.826056,14.0
324245,475779315,70584662@N00,27-04-2007,-122.468193,37.771185,16.0
324354,3722281891,12335224@N02,12-07-2009,-122.45917,37.772665,14.0
324513,6131910576,77866964@N00,13-08-2011,-122.417291,37.747981,16.0
325264,2208561205,50123898@N00,12-01-2008,-122.409067,37.784011,13.0
325501,2543672255,59162210@N00,04-05-2008,-122.385828,37.76817,14.0
326441,942642672,62424894@N00,26-07-2007,-122.475768,37.807927,16.0
326490,2381147798,98479051@N00,01-04-2008,-122.400301,37.79065,16.0
326618,3839087032,23654380@N00,19-08-2009,-122.4328,37.7562,16.0
326685,9686603521,44124466908@N01,18-07-2013,-122.391266,37.767965,16.0
326907,8100925102,44124466908@N01,18-10-2012,-122.391501,37.778166,16.0
327692,2518108427,19942824@N00,10-05-2008,-122.420096,37.779805,13.0
327694,3451266967,44048128@N00,17-04-2009,-122.47953400000002,37.823098,12.0
328367,5343729813,9751269@N07,09-01-2011,-122.372245,37.822192,12.0
329405,6864101325,44124367601@N01,11-02-2012,-122.400696,37.783531,16.0
329462,1445532179,17065592@N00,12-02-2006,-122.404644,37.802013,16.0
330046,3251879059,24431382@N03,12-04-1973,-122.406379,37.748983,16.0
330118,2811742128,49503048699@N01,26-08-2008,-122.390029,37.786506,16.0
331267,390880790,85484990@N00,14-02-2007,-122.394883,37.795016,16.0
331460,4844355976,44124466908@N01,16-07-2010,-122.41275,37.777191,15.0
331486,8042055530,72959997@N00,30-09-2012,-122.432667,37.772,16.0
331750,11725225,36101700372@N01,30-04-2005,-122.469105,37.770824,16.0
331854,3831949747,40989835@N03,16-08-2009,-122.41,37.772917,16.0
333073,7806300710,24431382@N03,17-08-2012,-122.506667,37.734195,16.0
333479,8076042556,32782751@N07,06-10-2012,-122.409152,37.817513,12.0
334388,2662700128,21367926@N00,12-07-2008,-122.387566,37.779763,16.0
334825,5362562805,72548870@N00,06-01-2011,-122.477645,37.813852,11.0
335239,3336447933,44124466908@N01,07-03-2009,-122.391334,37.778166,16.0
335257,1976765773,99012321@N00,11-11-2007,-122.503759,37.733576,14.0
335596,4822224500,37996588780@N01,06-02-2010,-122.396,37.7815,16.0
335839,5116593503,44124466908@N01,25-10-2010,-122.42,37.765,16.0
336513,5286771071,44124466908@N01,23-12-2010,-122.408334,37.776333,16.0
336716,9929174555,44124466908@N01,24-09-2013,-122.43752,37.806866,16.0
336734,6929318325,41894188955@N01,25-02-2012,-122.401102,37.774411,16.0
336962,6897782410,36521956509@N01,03-04-2012,-122.417205,37.760344,16.0
337188,5227578489,44124466908@N01,02-12-2010,-122.411497,37.779424,16.0
337517,5090218077,85826122@N00,15-10-2010,-122.396334,37.765,16.0
338650,4485402868,47801073@N07,11-12-2009,-122.408659,37.78786,16.0
338895,3069129746,46633101@N00,28-11-2008,-122.390666,37.753666,16.0
339474,3514017867,44124279284@N01,08-05-2009,-122.386688,37.747406,16.0
339665,6318984171,12037949715@N01,05-11-2011,-122.399625,37.766635,15.0
339953,8474077693,44124466908@N01,14-02-2013,-122.419227,37.779331,16.0
339970,3671933874,64111181@N00,13-06-2009,-122.48494,37.82843,16.0
340730,7710245312,35237090315@N01,22-07-2012,-122.418939,37.77628,16.0
340811,6972825042,36813960@N00,26-04-2012,-122.415666,37.778833,16.0
340935,2200089404,44124367601@N01,15-01-2008,-122.404432,37.785528,12.0
341116,3516667040,42445822@N00,28-04-2009,-122.413612,37.771564,15.0
341332,5216698917,28921117@N08,25-11-2010,-122.511892,37.766041,15.0
341341,8489055063,36791303@N00,19-02-2013,-122.401817,37.784729,16.0
341471,4504142988,98758686@N00,01-04-2010,-122.510653,37.76633,16.0
341559,442070780,64612861@N00,01-03-2006,-122.429924,37.785232,14.0
341619,456130361,84688374@N00,17-03-2007,-122.42031,37.778855,12.0
341632,4180695227,44124466908@N01,12-12-2009,-122.430999,37.772048,15.0
343155,2554425961,23004521@N02,05-06-2008,-122.44812,37.790251,7.0
343625,240101301,81614435@N00,29-07-2005,-122.419806,37.752376,16.0
344059,7979532299,63872380@N00,24-08-2012,-122.468167,37.771666,16.0
344845,4593554157,81398657@N00,20-02-2010,-122.414833,37.7585,16.0
345232,7239417514,55514420@N00,20-05-2012,-122.469019,37.772461,14.0
345824,723737953,26036669@N00,04-07-2007,-122.424892,37.806698,16.0
345903,13895766865,21881956@N05,11-04-2014,-122.422731,37.827411,16.0
346104,11292534796,94246031@N00,02-12-2013,-122.467153,37.741502,16.0
346139,5995994355,81385701@N00,31-07-2011,-122.391085,37.757759,16.0
346153,641130215,20688578@N00,26-06-2007,-122.403842,37.791468,16.0
346389,989213823,10889656@N04,31-07-2007,-122.432945,37.784191,15.0
346447,3817076190,60953042@N00,24-07-2009,-122.407886,37.788284,14.0
346792,3604788990,30145061@N00,07-06-2009,-122.406749,37.785997,14.0
346988,178666595,99357189@N00,29-06-2006,-122.511248,37.764481,16.0
347127,2428643263,90762426@N00,19-04-2008,-122.396981,37.757754,16.0
347166,5064120133,80986672@N00,26-07-2010,-122.46638,37.769832,14.0
347217,20427973,71719183@N00,13-06-2005,-122.440202,37.808707,15.0
347223,3962668941,34507951@N07,28-09-2009,-122.41268,37.772942,16.0
347638,6438363161,48600084288@N01,01-12-2011,-122.400833,37.791,16.0
347838,4590057455,35034351963@N01,08-05-2010,-122.417358,37.748199,15.0
348195,6582745663,40911801@N00,27-12-2011,-122.478203,37.814123,13.0
348658,2384597838,13233492@N03,19-03-2008,-122.410011,37.80858,14.0
348697,2817885745,51035555243@N01,31-08-2007,-122.39645,37.789593,15.0
349185,4002210847,37996604527@N01,11-10-2009,-122.410628,37.760119,16.0
349352,3682660731,38331851@N00,02-07-2009,-122.479137,37.824531,16.0
349668,87969240,23737563@N00,25-10-2004,-122.406234,37.803375,13.0
349976,3725128260,79053562@N00,15-07-2009,-122.400924,37.797569,16.0
350308,199252227,78425154@N00,25-07-2006,-122.413616,37.751409,16.0
350368,2349501097,81755678@N00,21-03-2008,-122.419,37.7749,11.0
350791,3620679753,37996588780@N01,09-05-2009,-122.4385,37.778,16.0
350820,5500623538,35034351734@N01,05-03-2011,-122.393144,37.794878,16.0
350964,7687773416,44152183@N07,28-03-2007,-122.396081,37.793441,16.0
351121,10684539733,77179348@N00,22-09-2013,-122.400795,37.784744,16.0
351611,3085936439,7298538@N06,06-12-2008,-122.421898,37.763668,16.0
352613,438563494,51035555243@N01,04-11-2006,-122.430562,37.766584,16.0
353302,2588851006,27109792@N00,15-06-2008,-122.38843500000002,37.778185,16.0
354012,13826809824,11600428@N05,12-04-2014,-122.429768,37.786004,16.0
354242,3866061147,9880707@N02,28-08-2009,-122.395827,37.793728,16.0
354981,4740786971,57504326@N00,27-06-2010,-122.425926,37.774903,15.0
355049,4352574580,10011817@N00,09-02-2010,-122.514123,37.779127,15.0
355399,1602964902,59353887@N00,07-10-2007,-122.390742,37.760808,14.0
355599,5891154005,59851531@N00,31-03-2011,-122.48477,37.762594,16.0
356097,8607970215,72959997@N00,31-03-2013,-122.431834,37.772,16.0
356283,3801184811,52803318@N00,18-07-2009,-122.430473,37.766434,16.0
357091,7499572708,20711027@N07,09-05-2012,-122.433881,37.789788,16.0
357224,5957581669,44124466908@N01,19-07-2011,-122.407806,37.785105,16.0
357330,284811151,71322403@N00,31-10-2006,-122.391664,37.759722,14.0
357460,2566653427,44124466908@N01,07-06-2008,-122.407565,37.788016,15.0
357638,4016034639,44124466908@N01,15-10-2009,-122.418501,37.7795,16.0
357698,5104918024,51035555243@N01,25-03-2009,-122.401334,37.763483,16.0
358047,271158277,67194633@N00,05-10-2006,-122.411727,37.788081,10.0
358906,4867252178,48496790@N00,28-07-2010,-122.4706,37.770466,16.0
359924,5583905690,48889122860@N01,26-03-2011,-122.415,37.7525,16.0
360212,3587217524,44124466908@N01,26-05-2009,-122.418167,37.7795,16.0
360876,7865907756,91156503@N00,26-08-2012,-122.42,37.779,9.0
360903,2408314066,30864080@N00,11-04-2008,-122.40318700000002,37.786775,15.0
361676,5473644349,49503002894@N01,22-02-2011,-122.403961,37.769699,15.0
362113,159711866,98601772@N00,28-05-2006,-122.403288,37.785263,16.0
362541,765495882,44124466908@N01,07-07-2007,-122.401687,37.771823,15.0
362957,3958943533,70323761@N00,07-09-2009,-122.415708,37.808499,16.0
362972,5544585760,45306791@N02,14-01-2011,-122.501957,37.732184,14.0
364158,3644801977,44124466908@N01,20-06-2009,-122.413667,37.779833,16.0
364376,2220938163,96301288@N00,12-10-2007,-122.437052,37.799516,16.0
364394,5366489338,63215589@N00,17-01-2011,-122.403185,37.785774,15.0
364669,44118470,70408381@N00,11-09-2005,-122.389841,37.777906,16.0
365102,3664174463,44124466908@N01,26-06-2009,-122.476334,37.808,16.0
365224,2954906945,51035661423@N01,18-10-2008,-122.428379,37.757551,12.0
365901,3023401158,13927494@N07,11-11-2008,-122.409492,37.785579,13.0
366125,5176371451,91139093@N00,03-11-2010,-122.40689,37.789192,16.0
366355,2233432709,23004521@N02,31-01-2008,-122.44812,37.790251,7.0
367111,3877344048,44124466908@N01,31-08-2009,-122.420058,37.764922,16.0
367176,2960894456,95673317@N00,20-10-2008,-122.393188,37.814123,7.0
367183,220236408,86537214@N00,06-08-2006,-122.452583,37.779941,11.0
368379,7363846628,7327243@N05,30-05-2012,-122.477688,37.808732,14.0
368427,6361622625,41894141136@N01,18-11-2011,-122.426357,37.80621,16.0
368443,4778915191,8224539@N07,04-07-2010,-122.427563,37.79193,14.0
369229,9575219872,33633351@N00,11-08-2013,-122.503781,37.732524,14.0
369404,3024723885,23004521@N02,12-11-2008,-122.44812,37.790251,7.0
369865,1173186109,10011817@N00,12-08-2007,-122.434173,37.76337,15.0
371321,8708461874,82847947@N00,02-05-2013,-122.433059,37.784179,15.0
371364,403661089,69089921@N00,24-02-2007,-122.423089,37.742442,16.0
371579,931995880,95966931@N00,09-06-2007,-122.393682,37.795406,15.0
371983,3960875547,11600428@N05,27-09-2009,-122.414056,37.771876,16.0
372032,5003447337,12308893@N07,17-09-2010,-122.418807,37.785076,15.0
372149,2804438044,72685908@N00,22-08-2008,-122.468132,37.771026,15.0
372398,7006661481,82847947@N00,21-03-2012,-122.413612,37.771564,16.0
372981,698882525,66579844@N00,07-10-2006,-122.406063,37.83697,12.0
373185,504750462,34427469121@N01,19-05-2007,-122.504596,37.716281,12.0
374772,1962830926,11932052@N00,10-11-2007,-122.406395,37.751176,16.0
375158,3243090159,74212224@N00,31-01-2009,-122.406547,37.784664,16.0
375271,4080985260,95303040@N00,07-11-2009,-122.417221,37.803002,12.0
375541,6139429164,32510760@N07,27-08-2011,-122.419141,37.806732,16.0
375605,3010334271,82847947@N00,04-10-2008,-122.41883,37.785041,15.0
375767,2656655347,26084355@N08,10-07-2008,-122.408852,37.803358,14.0
375769,5947092902,21668613@N02,07-07-2011,-122.410507,37.808406,16.0
376003,271982853,12203410@N00,14-10-2006,-122.430278,37.808732,16.0
376848,6130014584,44124466908@N01,08-09-2011,-122.408037,37.784113,16.0
376946,5892550220,12252801@N00,30-06-2011,-122.466707,37.769841,16.0
377073,7037401965,95394384@N00,31-03-2012,-122.430374,37.808682,14.0
377340,6929238410,98732074@N00,13-04-2012,-122.387573,37.776634,16.0
377542,3161030414,90802476@N00,31-12-2008,-122.438163,37.758772,11.0
378663,1579981225,89127659@N00,04-10-2007,-122.422499,37.826632,15.0
378730,2370462476,10698035@N00,08-03-2008,-122.41795,37.802324,16.0
378759,2064224223,90784314@N00,25-11-2007,-122.490434,37.767004,16.0
379754,4035148193,78425154@N00,20-10-2009,-122.429237,37.75152,15.0
380141,906252688,27403767@N00,25-07-2007,-122.467566,37.77163,16.0
380491,440612366,77919685@N00,25-03-2002,-122.400999,37.783706,15.0
380874,7613124196,8652332@N04,01-07-2012,-122.478611,37.820548,16.0
381750,8682573554,44124466908@N01,25-04-2013,-122.434976,37.762074,16.0
381982,4157578384,13334322@N00,03-12-2009,-122.435792,37.773326,16.0
382002,364895462,79562087@N00,20-01-2007,-122.406781,37.787699,16.0
382234,4521541272,44124466908@N01,11-04-2010,-122.404684,37.771461,16.0
382392,4522294641,94865302@N00,14-04-2010,-122.407534,37.780894,16.0
382468,2955643067,90784314@N00,19-10-2008,-122.429966,37.715433,14.0
382540,6840931482,70323761@N00,26-02-2012,-122.400895,37.785816,16.0
383047,3561480823,8926685@N02,03-01-2009,-122.508,37.738166,16.0
383782,131920665,78266179@N00,19-04-2006,-122.4783,37.817259,16.0
383960,9054382477,7938974@N07,15-06-2013,-122.424167,37.769833,16.0
383971,13933701752,81851947@N00,20-04-2014,-122.428123,37.785586,16.0
384187,9130947847,44124466908@N01,24-06-2013,-122.438197,37.777881,16.0
384414,6000169381,34427469121@N01,01-08-2011,-122.427167,37.758166,16.0
384759,7504161936,62573448@N05,03-07-2012,-122.4262,37.78209,16.0
384941,8319199777,90509953@N00,28-12-2012,-122.462544,37.78303,16.0
385077,2769129079,70122636@N00,16-08-2008,-122.407312,37.788221,16.0
385302,3522492103,44124466908@N01,10-05-2009,-122.398167,37.786833,16.0
385389,6815915419,99662199@N00,29-01-2012,-122.469642,37.770184,16.0
