PhotoID,UserID,Accuracy,Latitude,Longitude,DateTaken
8751182613,72421266@n00,16.0,-122.478217,37.817001,18-05-2013
5435246637,55514420@n00,16.0,-122.448549,37.802129,11-02-2011
5051147021,81131278@n00,16.0,-122.461069,37.769035,26-09-2010
6118642002,90454544@n00,15.0,-122.401857,37.77922,05-09-2011
6386535257,51035555243@n01,16.0,-122.412878,37.775338,15-06-2009
5341769330,52883897@n00,15.0,-122.467453,37.770757,09-01-2011
5758028874,23399885@n00,16.0,-122.465559,37.770047,20-05-2011
19913286,57082570@n00,16.0,-122.418333,37.775,14-06-2005
8111640866,94246031@n00,15.0,-122.504982,37.735799,21-10-2012
6588845525,48973837@n00,16.0,-122.443334,37.781166,06-09-2011
5045719409,55514420@n00,14.0,-122.51275,37.774395,02-10-2010
3841969418,44048128@n00,12.0,-122.410354,37.78998,20-08-2009
578980133,35693279@n00,16.0,-122.419651,37.802048,20-06-2007
246101526,13416711@n00,16.0,-122.39461,37.794898,17-09-2006
10684888586,26112397@n05,16.0,-122.416205,37.808208,15-06-2013
9214070422,44880465@n02,16.0,-122.474145,37.808108,04-07-2013
4924445788,44124466908@n01,15.0,-122.420989,37.773807,07-07-2010
5232181141,44124466908@n01,16.0,-122.420167,37.788333,04-12-2010
354100652,79053562@n00,15.0,-122.399464,37.78296,10-01-2007
7256123212,22882695@n00,16.0,-122.40319,37.786697,21-05-2012
3336179949,67961613@n00,15.0,-122.41265,37.771206,07-03-2009
9685189004,44124466908@n01,16.0,-122.40452,37.786298,05-09-2013
3242184558,42445822@n00,15.0,-122.39986100000002,37.7651,25-01-2009
361335191,44124466908@n01,15.0,-122.399726,37.788063,17-01-2007
3882878369,44124466908@n01,15.0,-122.418154,37.779551,02-09-2009
508808883,41259478@n00,7.0,-122.43164,37.78374,27-02-2005
5333176753,23609079@n07,16.0,-122.433612,37.787222,13-12-2010
10372409005,94246031@n00,16.0,-122.412217,37.782183,11-10-2013
8884961184,79781814@n00,16.0,-122.433154,37.764493,29-05-2013
5029157396,13334322@n00,16.0,-122.491904,37.770339,25-09-2010
2430757238,40468797@n00,15.0,-122.429891,37.785656,20-04-2008
5063787855,70806177@n00,16.0,-122.476334,37.810333,12-08-2010
3646049195,44124466908@n01,16.0,-122.413834,37.78,20-06-2009
91810865,70024880@n00,15.0,-122.428421,37.807122,25-01-2006
6305417051,10787737@n02,16.0,-122.448517,37.803952,28-10-2011
8180982434,9751269@n07,15.0,-122.422649,37.82609,11-11-2012
2587986221,19451080@n00,15.0,-122.392684,37.791052,17-06-2008
8173653653,40040700045@n01,16.0,-122.387995,37.781009000000005,10-11-2012
5239952417,44124466908@n01,15.0,-122.41106200000002,37.779924,06-12-2010
3412779280,8261363@n07,16.0,-122.513726,37.779839,27-03-2009
45524620,44124466908@n01,15.0,-122.422454,37.76482,18-09-2005
9689828562,51155916@n00,16.0,-122.421157,37.757112,06-09-2013
22967245,62392729@n00,16.0,-122.389841,37.778389,26-05-2005
4425452822,44124466908@n01,15.0,-122.407575,37.788234,10-03-2010
2627350902,51352098@n00,16.0,-122.397973,37.792252000000005,29-06-2008
11422420203,87164784@n00,16.0,-122.390031,37.789488,11-12-2013
13174900655,87912923@n00,16.0,-122.419403,37.774897,02-10-2013
2074669778,44124466908@n01,15.0,-122.401224,37.783935,28-11-2007
5626624908,19149835@n00,16.0,-122.480278,37.723483,16-04-2011
6292943818,19268834@n00,16.0,-122.390012,37.791540000000005,29-10-2011
4424928303,44124466908@n01,15.0,-122.414283,37.786605,26-02-2010
203345077,44124365893@n01,16.0,-122.452465,37.748702,28-07-2006
4145633769,38956330@n00,16.0,-122.40752,37.787988,25-04-2009
8283244382,53233802@n07,16.0,-122.412664,37.771003,07-12-2012
6300907649,10787737@n02,16.0,-122.40927,37.808413,26-10-2011
4975411363,73549660@n00,16.0,-122.477678,37.812301,14-08-2010
379065278,89114959@n00,16.0,-122.421963,37.764413,04-02-2007
10683989394,26112397@n05,16.0,-122.430858,37.785733,18-05-2013
496674789,10011817@n00,15.0,-122.434371,37.763206,09-05-2007
5130449560,44124466908@n01,16.0,-122.418,37.7795,30-10-2010
12730800165,96223380@n02,16.0,-122.420974,37.752163,23-02-2014
4516552609,15089406@n00,15.0,-122.395334,37.795559,31-03-2010
5800079283,38331851@n00,16.0,-122.506667,37.787222,04-06-2011
4749507550,91772175@n00,16.0,-122.414833,37.754,02-02-2009
944617352,8173583@n04,16.0,-122.416244,37.780314,29-07-2007
10390707755,71401076@n00,16.0,-122.421084,37.756746,20-10-2013
586305146,17065592@n00,16.0,-122.401591,37.794225,24-07-2004
149046437,18684820@n00,10.0,-122.424774,37.781298,18-05-2006
3076702648,26953850@n04,15.0,-122.434773,37.760879,01-12-2008
4265313442,44048128@n00,15.0,-122.40411,37.7855,10-01-2010
4543734476,25220804@n08,15.0,-122.401385,37.783909,21-04-2010
5035552364,47523448@n00,16.0,-122.400183,37.783846,23-09-2010
2050542871,7427144@n05,15.0,-122.447497,37.75342,01-09-2007
5871996436,28728868@n06,16.0,-122.402506,37.784778,09-06-2011
7230379436,34553058@n03,16.0,-122.421234,37.807436,19-05-2012
8422218772,24431382@n03,16.0,-122.40007,37.716186,27-01-2013
3540912341,30690694@n05,14.0,-122.437734,37.77411,17-05-2009
8345496530,87989454@n00,15.0,-122.388317,37.789709,03-01-2013
2100018042,51773066@n00,11.0,-122.401878,37.790991,09-12-2007
43820448,33722054@n00,16.0,-122.434628,37.760757,15-09-2005
71149251,51035555243@n01,16.0,-122.393542,37.795508,06-12-2005
6659211467,44124466908@n01,16.0,-122.419667,37.762666,08-01-2012
4397074139,90753023@n00,16.0,-122.513833,37.778666,27-02-2010
2355098498,12404620@n08,12.0,-122.434558,37.789031,19-03-2008
2391954363,54259492@n00,16.0,-122.39764,37.794881,02-04-2008
5269831826,44124466908@n01,15.0,-122.412124,37.779305,16-12-2010
225376793,55281377@n00,16.0,-122.413111,37.780284,26-08-2006
10985952713,20721230@n00,16.0,-122.392809,37.778591,19-11-2013
6042817436,30024546@n04,14.0,-122.479319,37.825683000000005,31-07-2011
4186062434,44124466908@n01,15.0,-122.42855,37.763469,12-12-2009
11329457884,84531937@n00,16.0,-122.389401,37.778338,11-12-2013
123580715,42298909@n00,16.0,-122.502976,37.71062,04-04-2006
1353606494,17065592@n00,16.0,-122.4126,37.771052000000005,30-10-2005
8519836884,23748404@n00,16.0,-122.401631,37.78955,23-02-2013
6928671842,36521956509@n01,16.0,-122.397289,37.785042,13-04-2012
13360366185,26216388@n02,16.0,-122.510231,37.769441,22-03-2014
532206406,50815861@n00,16.0,-122.395768,37.765312,12-03-2007
8539026379,55716492@n00,16.0,-122.451334,37.724166,02-03-2013
4529836095,43661283@n00,14.0,-122.401642,37.783597,17-04-2010
1196667238,75964373@n00,15.0,-122.442985,37.76416,18-08-2007
4758758492,65105635@n00,16.0,-122.445834,37.793166,03-07-2010
2573852651,43681824@n00,16.0,-122.411577,37.781476,26-06-2005
3436980502,84538755@n00,14.0,-122.403659,37.759587,12-04-2009
8639903970,73293249@n00,16.0,-122.446667,37.755,10-04-2013
6262805782,81438226@n00,16.0,-122.460195,37.772444,19-10-2011
5066289164,54704595@n03,14.0,-122.402071,37.800781,08-10-2010
2221154315,23004521@n02,7.0,-122.44812,37.790251,26-01-2008
4061590103,36521956509@n01,16.0,-122.418534,37.753536,31-10-2009
3029506396,10011817@n00,15.0,-122.396537,37.783248,13-11-2008
4452894987,44124466908@n01,15.0,-122.410186,37.788047,26-02-2010
8694946964,89333651@n00,16.0,-122.466334,37.769666,29-04-2013
5144568246,44124466908@n01,15.0,-122.404046,37.787632,03-11-2010
8958651400,84869068@n03,11.0,-122.423744,37.78184,05-06-2013
8480029907,44124466908@n01,16.0,-122.418667,37.779333,14-02-2013
3842267300,94329335@n00,14.0,-122.498052,37.776159,15-08-2009
5626087105,40911801@n00,16.0,-122.371441,37.8278,16-04-2011
2861789118,10011817@n00,15.0,-122.434646,37.760906,14-09-2008
14015072615,31411879@n00,16.0,-122.409834,37.772833,14-11-2010
3598891554,28523702@n04,15.0,-122.412887,37.771018,04-06-2009
4695350565,42414981@n00,15.0,-122.409013,37.795898,07-06-2010
5658310783,44124466908@n01,16.0,-122.437616,37.773284,20-04-2011
774357974,20109792@n00,13.0,-122.435631,37.795881,04-09-2005
8685908365,8563030@n08,15.0,-122.418572,37.752478,18-04-2013
3934928400,23004521@n02,7.0,-122.44812,37.790251,19-09-2009
8985157176,30894945@n04,16.0,-122.51157,37.780288,13-12-2012
7817981064,70221037@n00,16.0,-122.482334,37.770166,04-12-2011
5065429991,95756589@n00,16.0,-122.392501,37.768,08-10-2010
3540606463,66737497@n00,16.0,-122.437359,37.775065000000005,17-05-2009
3320751864,48600099091@n01,15.0,-122.433006,37.730555,01-03-2009
2732944317,51035749109@n01,16.0,-122.418186,37.802214,31-07-2008
2194521840,49503204666@n01,15.0,-122.397163,37.77782,08-01-2008
2244201660,23773145@n00,14.0,-122.430417,37.808563,04-02-2008
373822705,70584662@n00,16.0,-122.431898,37.770485,28-01-2007
8085122936,40129915@n08,16.0,-122.407114,37.807088,07-10-2012
6550787717,8316084@n08,16.0,-122.422703,37.776796,18-12-2011
5769325704,20721230@n00,16.0,-122.384167,37.793333,28-05-2011
6105834684,44124466908@n01,15.0,-122.401074,37.783570000000005,01-09-2011
4767024435,44124466908@n01,16.0,-122.416834,37.779166,26-06-2010
6107621168,26027380@n00,16.0,-122.448913,37.805038,03-09-2011
9013972863,96157623@n08,16.0,-122.478128,37.813583,27-01-2013
5028069139,27933068@n03,15.0,-122.500198,37.785625,24-09-2010
427738888,81666000@n00,15.0,-122.4075,37.78452,19-03-2007
235403256,75964373@n00,15.0,-122.471366,37.760871,28-08-2006
4440257326,21442511@n08,16.0,-122.412596,37.791905,04-03-2010
6818301475,44124466908@n01,16.0,-122.416001,37.736833,04-02-2012
142774753,51035600360@n01,16.0,-122.437793,37.775277,06-05-2006
484559106,86978716@n00,14.0,-122.41441,37.772648,03-05-2007
3527870422,33328641@n00,15.0,-122.397501,37.787521000000005,10-05-2009
3030202788,27346223@n00,15.0,-122.441403,37.783875,14-11-2008
5517841742,27109792@n00,16.0,-122.415817,37.73994,11-03-2011
10506603075,9751269@n07,16.0,-122.41996,37.768192,19-10-2013
4939508103,55716492@n00,16.0,-122.398767,37.763912,29-08-2010
4616819176,7770838@n06,16.0,-122.397566,37.789868,17-05-2010
2623736236,98479051@n00,16.0,-122.413369,37.780034,29-06-2008
3450850636,35483578@n03,12.0,-122.419624,37.779466,17-04-2009
9452515887,44124466908@n01,16.0,-122.401167,37.784833,06-08-2013
5426221738,48820542@n07,16.0,-122.446548,37.754896,04-02-2011
7866321154,44124430429@n01,16.0,-122.412452,37.751628,26-08-2012
4380880356,9065629@n02,15.0,-122.433743,37.771732,22-02-2010
2258978312,23004521@n02,7.0,-122.44812,37.790251,11-02-2008
2993208280,44124473616@n01,16.0,-122.420573,37.749072,01-11-2008
5700678644,34338244@n00,16.0,-122.44058,37.800432,08-05-2011
3315816379,35694213@n04,15.0,-122.405296,37.798038,28-08-2003
4728617566,86482394@n00,16.0,-122.400167,37.785333,23-06-2010
8871223199,36791303@n00,16.0,-122.428138,37.785316,28-05-2013
9737861268,37377809@n00,16.0,-122.412,37.754833000000005,13-09-2013
3067072603,78317199@n00,15.0,-122.40098799999998,37.783638,28-11-2008
2560635176,48600099091@n01,15.0,-122.424895,37.751062,11-06-2008
5500716176,74135127@n00,15.0,-122.389197,37.791218,05-03-2011
10031344414,26216388@n02,16.0,-122.412859,37.77283,30-09-2013
3664865141,44124466908@n01,12.0,-122.47953400000002,37.813038,26-06-2009
3268097161,62614925@n00,16.0,-122.499189,37.785321,09-02-2009
4701321208,44124466908@n01,15.0,-122.402865,37.785232,13-06-2010
6118731090,77179348@n00,16.0,-122.414967,37.803883,26-08-2011
3090212635,79655284@n00,16.0,-122.403666,37.771833,06-12-2008
2500721815,57085156@n00,16.0,-122.401803,37.784473,07-05-2008
3632070223,8978104@n08,14.0,-122.404818,37.801951,04-06-2009
4354411641,55716492@n00,16.0,-122.419559,37.797475,14-08-2009
493115579,31859734@n00,16.0,-122.419452,37.801107,10-05-2007
4733687434,44124466908@n01,16.0,-122.406599,37.785919,24-06-2010
6218443159,74135127@n00,16.0,-122.42031,37.775417,01-10-2011
3245830897,46327697@n00,16.0,-122.474373,37.76187,31-01-2009
4377604365,50751757@n00,16.0,-122.453167,37.7815,13-02-2010
3291529239,94329335@n00,14.0,-122.38688,37.7598,18-02-2009
4432687536,91716420@n00,16.0,-122.39527,37.759259,14-03-2010
4990446907,27109792@n00,16.0,-122.438936,37.743755,14-09-2010
1769126013,96698945@n00,13.0,-122.41348700000002,37.795474,26-10-2007
4318049552,49503048699@n01,16.0,-122.393959,37.795341,31-01-2010
4767663464,44124466908@n01,16.0,-122.416834,37.779166,26-06-2010
5378149025,22323031@n03,16.0,-122.466781,37.770236,02-05-2010
3052537188,54001099@n00,9.0,-122.408294,37.789709,17-11-2008
159852082,98601772@n00,16.0,-122.395758,37.794986,28-05-2006
2362937079,51051043@n00,14.0,-122.426834,37.759722,23-03-2008
2086334495,81755678@n00,15.0,-122.399414,37.787387,03-12-2007
276469482,51035555243@n01,16.0,-122.40765,37.80045,07-04-2006
5221007803,57894430@n00,14.0,-122.40278,37.795271,05-09-2009
362776282,92544710@n00,16.0,-122.392646,37.782316,13-01-2007
3796831588,10011817@n00,15.0,-122.434371,37.763206,05-08-2009
13650466613,44109449@n03,15.0,-122.433722,37.776396000000005,13-03-2014
383492281,50457550@n00,16.0,-122.43045,37.785338,31-12-2006
3339879255,25007843@n00,16.0,-122.416001,37.808,04-10-2008
5403867275,44124466908@n01,16.0,-122.404518,37.786885,29-01-2011
6714338113,51035555243@n01,16.0,-122.398176,37.785369,05-01-2010
6670738335,98089007@n00,16.0,-122.422156,37.76644,09-01-2012
191039698,41057695@n00,16.0,-122.416089,37.809584,02-07-2006
4785453492,42614915@n00,16.0,-122.434891,37.761414,11-07-2010
375200702,79562087@n00,16.0,-122.402983,37.784147,27-01-2007
7135711227,22751315@n05,16.0,-122.402,37.78177,02-05-2012
3269348823,66471017@n00,16.0,-122.4253,37.810647,07-09-2008
3007499644,81755678@n00,16.0,-122.421147,37.798858,04-11-2008
13069195654,41894176272@n01,16.0,-122.356153,37.815642,10-03-2014
3078766050,57303721@n00,16.0,-122.404,37.790666,02-12-2008
9195098664,39120591@n07,16.0,-122.394851,37.794445,21-06-2013
9729906836,17559409@n00,16.0,-122.415501,37.794833,11-09-2013
6822401316,70323761@n00,16.0,-122.420862,37.761586,25-02-2012
4699382263,77716109@n00,13.0,-122.477002,37.810447,13-06-2010
3904209027,44124466908@n01,16.0,-122.418578,37.779301,08-09-2009
9479999357,22944806@n00,16.0,-122.39,37.778833,28-07-2013
2379342392,40463436@n00,14.0,-122.420396,37.7795,23-03-2008
5070687048,31624444@n04,16.0,-122.442702,37.772326,24-02-2009
8298629467,11640161@n03,16.0,-122.401112,37.774919,06-06-2011
4432743889,12734746@n00,16.0,-122.400489,37.785334000000006,11-03-2010
2926646420,27571964@n06,12.0,-122.503223,37.733457,14-10-2006
563258926,35034347485@n01,15.0,-122.416587,37.778774,17-06-2007
982324527,17065592@n00,16.0,-122.44135,37.753677,29-02-2004
264745739,47393970@n00,15.0,-122.391504,37.760418,07-10-2006
175314517,99357189@n00,16.0,-122.43026100000002,37.775972,18-05-2003
7887759758,44048128@n00,14.0,-122.410268,37.786216,23-08-2012
5505084139,61538634@n00,15.0,-122.395683,37.773933,05-03-2011
5383547352,8749778@n06,13.0,-122.445974,37.811207,19-01-2011
10430449176,88629109@n00,16.0,-122.388049,37.78959,22-10-2013
2337178378,23466335@n00,15.0,-122.399543,37.787372,15-03-2008
555585243,36330825967@n01,15.0,-122.430245,37.808639,15-06-2007
2941269773,67961613@n00,15.0,-122.390731,37.761699,14-10-2008
452721987,98601772@n00,16.0,-122.418803,37.802142,08-04-2007
6158250058,22507475@n07,16.0,-122.393667,37.785667,16-09-2011
208024155,38622686@n00,16.0,-122.389401,37.77827,01-08-2006
6974424715,44124367601@n01,16.0,-122.4148,37.808669,11-03-2012
5068970715,95284174@n00,16.0,-122.3923,37.78604,10-10-2010
8215260411,98601772@n00,16.0,-122.419796,37.775689,04-10-2012
6087764749,98758686@n00,16.0,-122.429929,37.785486,27-08-2011
4858860107,25201018@n04,14.0,-122.386193,37.786894,23-06-2010
289295125,27403767@n00,15.0,-122.430694,37.766422,04-11-2006
4192135393,44124466908@n01,16.0,-122.400527,37.785236,16-12-2009
3443408093,44124466908@n01,15.0,-122.418315,37.780026,01-04-2009
5181010576,65802182@n00,16.0,-122.418912,37.760878000000005,15-11-2010
6774672685,82847947@n00,16.0,-122.402243,37.785705,26-01-2012
4524317587,79781814@n00,16.0,-122.407484,37.787996,15-04-2010
8519772507,23748404@n00,16.0,-122.468084,37.771355,24-02-2013
5228174958,44124466908@n01,16.0,-122.411497,37.779424,02-12-2010
8283440478,54056245@n00,16.0,-122.394167,37.775833,02-10-2011
2284757449,99232341@n00,16.0,-122.414721,37.808173,22-02-2008
14541464,46936561@n00,14.0,-122.423036,37.826768,01-08-1999
2733896631,43301585@n00,16.0,-122.477661,37.812489,22-07-2008
5643507195,44124466908@n01,15.0,-122.427778,37.784686,22-04-2011
4117498849,44124466908@n01,16.0,-122.408498,37.787843,18-11-2009
6976675058,33008270@n00,10.0,-122.42546000000002,37.779941,15-04-2012
3719162770,51035647214@n01,16.0,-122.461836,37.76976,12-07-2009
1524628,51035596640@n01,11.0,-122.419624,37.77275,11-11-2004
3075535482,82847947@n00,15.0,-122.41883,37.785041,29-11-2008
3946534692,70323761@n00,16.0,-122.475843,37.808131,07-09-2009
9148066464,89819035@n00,16.0,-122.4125,37.754166,21-10-2012
6698777405,11981131@n03,16.0,-122.424064,37.761422,01-09-2011
3836638961,86117728@n00,16.0,-122.501077,37.733555,11-08-2009
12065858195,97179825@n00,16.0,-122.419403,37.76229,26-10-2013
2352672873,81851947@n00,15.0,-122.376301,37.740958,04-03-2008
2921843986,55514420@n00,15.0,-122.418873,37.779627000000005,07-10-2008
9340518240,51186333@n00,16.0,-122.414195,37.77788,10-07-2013
10395713293,27359640@n03,16.0,-122.403834,37.783166,10-06-2013
6975362547,60202180@n00,16.0,-122.396294,37.765218,07-03-2012
3255431944,55514420@n00,14.0,-122.447605,37.802799,31-01-2009
9550461412,10069023@n00,16.0,-122.412834,37.746833,18-08-2013
2674512018,92238055@n00,16.0,-122.477678,37.810483000000005,15-07-2008
453102762,99357189@n00,16.0,-122.467453,37.767025,08-04-2007
2184143807,57505599@n00,14.0,-122.433121,37.784469,01-12-2007
5702179499,72645106@n00,16.0,-122.414531,37.793262,10-04-2011
237455501,10011817@n00,15.0,-122.409896,37.775112,03-09-2006
1257781783,27496113@n00,7.0,-122.459106,37.798933,16-02-2006
8164733602,44124466908@n01,16.0,-122.432799,37.764871,06-11-2012
11640771994,34581217@n00,16.0,-122.43166399999998,37.795338,28-12-2013
5403711906,44124466908@n01,16.0,-122.402619,37.788441,29-01-2011
3759478468,45527691@n00,16.0,-122.4175,37.762166,26-07-2009
10049973184,44124466908@n01,16.0,-122.419227,37.779331,01-10-2013
3814398381,24122821@n05,16.0,-122.422778,37.826698,03-07-2009
774940735,68601487@n00,16.0,-122.389411,37.77833,10-07-2007
515178370,36330825967@n01,16.0,-122.426823,37.743036,26-05-2007
8397090942,33106392@n08,16.0,-122.493149,37.726643,19-01-2013
1459998562,73981568@n00,14.0,-122.400569,37.788742,28-09-2007
1431202410,36330825967@n01,16.0,-122.49214,37.763632,23-09-2007
537702286,35034357725@n01,14.0,-122.50597,37.733355,06-06-2007
7689267386,19363548@n00,16.0,-122.390103,37.77819,28-07-2012
10638134614,15545969@n06,16.0,-122.412694,37.771007,03-11-2013
6879606141,29501028@n00,14.0,-122.394733,37.794745,14-02-2012
7987239646,28393978@n07,14.0,-122.506527,37.73305,13-09-2012
7138123021,43005015@n06,15.0,-122.402093,37.788678,01-05-2012
8816860801,8093821@n05,16.0,-122.411384,37.810802,16-05-2013
4057318962,79781814@n00,16.0,-122.430979,37.76787,29-10-2009
366714586,53546415@n00,15.0,-122.503749,37.734077,21-01-2007
9626986934,44124466908@n01,16.0,-122.407683,37.784694,29-08-2013
6226468929,61685973@n00,16.0,-122.410001,37.8095,08-10-2011
5140667079,58219165@n00,9.0,-122.422027,37.796763,31-10-2010
4866620231,48496790@n00,16.0,-122.466489,37.769841,28-07-2010
12145915673,34581217@n00,16.0,-122.427148,37.789694,22-01-2014
8363550035,44124466908@n01,16.0,-122.420834,37.763000000000005,20-10-2012
266491484,18684820@n00,16.0,-122.405773,37.802515,10-10-2006
10152411416,44124466908@n01,16.0,-122.419227,37.779331,06-10-2013
8993747912,29501028@n00,15.0,-122.479147,37.825022,08-06-2013
3781385950,15439869@n03,15.0,-122.402436,37.784452,19-06-2009
8534396359,7891030@n08,16.0,-122.435266,37.762928,25-02-2013
2407060164,91821745@n00,16.0,-122.421448,37.807029,11-04-2008
278045491,60318210@n00,16.0,-122.400569,37.784376,21-10-2006
477281285,30335316@n00,9.0,-122.470779,37.776142,15-04-2007
3757749542,44124466908@n01,16.0,-122.41826100000002,37.7795,25-07-2009
6347808333,97203403@n00,16.0,-122.402104,37.782929,15-10-2011
91478072,50457550@n00,16.0,-122.467828,37.76778,08-01-2006
912943,85283091@n00,16.0,-122.40735,37.787742,19-08-2004
3995968827,25479668@n00,15.0,-122.420059,37.745304,09-10-2009
8010502575,57845051@n00,16.0,-122.468809,37.806858,21-09-2012
212290965,18684820@n00,10.0,-122.424774,37.781298,10-08-2006
8565296403,81851947@n00,16.0,-122.4195,37.764833,14-03-2013
10320897466,87989454@n00,16.0,-122.475274,37.809292,07-08-2013
2830870407,23004521@n02,7.0,-122.44812,37.790251,05-09-2008
2113618147,78174327@n00,12.0,-122.419967,37.780101,07-12-2007
11070672926,22150661@n02,16.0,-122.413392,37.757902,26-11-2013
6917600302,14913305@n00,16.0,-122.426539,37.760447,08-04-2012
19571191,56553246@n00,15.0,-122.416405,37.809936,14-05-2005
3228067106,44124466908@n01,15.0,-122.395216,37.796491,24-01-2009
4742837735,10011817@n00,15.0,-122.418293,37.779517,27-06-2010
2637048843,13248900@n07,14.0,-122.401471,37.792303,23-06-2008
242140465,69284060@n00,16.0,-122.411255,37.809004,09-09-2006
4704280817,9462200@n08,15.0,-122.390871,37.778287,15-06-2010
2240402388,19121199@n00,15.0,-122.411652,37.743706,03-02-2008
6305323208,10787737@n02,16.0,-122.409345,37.787752000000005,28-10-2011
8064734152,39472722@n00,16.0,-122.452883,37.805308,07-10-2012
2406973904,55514420@n00,15.0,-122.392416,37.794016,09-04-2008
113222436,44124466908@n01,15.0,-122.416534,37.778781,15-03-2006
8126953540,47448228@n07,13.0,-122.486228,37.710103,04-08-2012
3729792798,44048128@n00,12.0,-122.416534,37.776413,16-07-2009
211123048,71781509@n00,8.0,-122.476959,37.771112,09-08-2006
5142024076,79781814@n00,16.0,-122.4295,37.767333,02-11-2010
4678837167,21007190@n05,16.0,-122.401509,37.784182,07-06-2010
9715748432,9751269@n07,15.0,-122.386193,37.713701,08-09-2013
4274927135,75964373@n00,16.0,-122.4105,37.787,09-01-2010
8654611981,87603797@n00,16.0,-122.400501,37.776666,16-04-2013
5825847684,88815727@n00,16.0,-122.421669,37.757832,11-06-2011
4288143291,44124466908@n01,16.0,-122.401052,37.785936,19-01-2010
2372448373,48889034752@n01,12.0,-122.415418,37.832903,21-03-2008
4878435676,38956330@n00,16.0,-122.4075,37.78798,24-04-2010
5242811877,21375941@n08,12.0,-122.398283,37.798928,07-12-2010
2900228057,17065592@n00,16.0,-122.466555,37.770316,27-09-2008
4073099999,44124466908@n01,16.0,-122.412661,37.750701,02-11-2009
12843520933,44124466908@n01,16.0,-122.419802,37.755427000000005,28-02-2014
4704433608,42445822@n00,15.0,-122.433059,37.784179,20-05-2010
4186138620,44124466908@n01,16.0,-122.41545,37.779067,12-12-2009
5593938662,22659110@n00,16.0,-122.3985,37.787285,05-04-2011
8506073309,34507951@n07,16.0,-122.407357,37.782665,23-02-2013
8717975001,75775305@n00,16.0,-122.407083,37.780658,07-05-2013
3032890511,73214668@n00,16.0,-122.418449,37.779385,15-11-2008
9016086735,97150919@n04,16.0,-122.406262,37.802847,15-10-2011
2726843737,33328641@n00,15.0,-122.441261,37.778369,01-08-2008
7544617498,77179348@n00,16.0,-122.410073,37.809147,04-07-2012
5671245457,40037997@n02,16.0,-122.410548,37.811405,28-04-2011
5938014130,95389681@n00,15.0,-122.414506,37.786792,08-07-2011
582153642,72661920@n00,13.0,-122.478075,37.818768,05-06-2007
8168709555,61565201@n00,16.0,-122.446833,37.77,27-10-2012
3039463130,23004521@n02,7.0,-122.44812,37.790251,17-11-2008
6801926916,70323761@n00,16.0,-122.40681399999998,37.784747,24-02-2012
8617863084,98282161@n00,16.0,-122.411233,37.764375,03-04-2013
10092643603,85735042@n07,16.0,-122.4795,37.832333,26-09-2013
5070145345,19452106@n00,15.0,-122.438249,37.806969,10-10-2010
3676818827,47542344@n00,16.0,-122.409797,37.78268,28-06-2009
5879100093,56946277@n00,16.0,-122.410392,37.782523,27-06-2011
554194938,42445822@n00,15.0,-122.39986100000002,37.7651,15-06-2007
4397627892,8107300@n03,15.0,-122.38726,37.773151,13-02-2010
198878877,44124466908@n01,16.0,-122.434832,37.762152,23-07-2006
7929980598,73994646@n00,16.0,-122.485209,37.787759,03-09-2012
318241648,69024677@n00,16.0,-122.514451,37.780891,01-02-2005
5651369269,9751269@n07,13.0,-122.501678,37.714618,23-04-2011
1950850114,77721971@n00,14.0,-122.404947,37.805952000000005,05-11-2007
5535304340,40494725@n00,16.0,-122.425,37.803667,17-03-2011
4103051595,44124466908@n01,16.0,-122.401834,37.788666,13-11-2009
4533759136,94246031@n00,16.0,-122.40557,37.785928000000006,18-04-2010
9900401924,44124466908@n01,16.0,-122.421509,37.760982,20-09-2013
6272488726,86672335@n00,16.0,-122.401667,37.788,22-10-2011
3599460708,13334322@n00,16.0,-122.410429,37.78223,04-06-2009
5871761227,81385701@n00,16.0,-122.387287,37.760927,24-06-2011
8121200649,44124466908@n01,15.0,-122.389819,37.778262,21-10-2012
3093992387,76608717@n00,16.0,-122.422762,37.801756,07-12-2008
5199501634,29501028@n00,15.0,-122.418113,37.778476,20-11-2010
2972685894,10011817@n00,15.0,-122.434646,37.760906,23-10-2008
5478498236,61538634@n00,14.0,-122.472517,37.712166,19-02-2011
4549683405,44124466908@n01,16.0,-122.419672,37.762865000000005,24-04-2010
2263355089,23004521@n02,7.0,-122.44812,37.790251,13-02-2008
4861989767,41259399@n07,9.0,-122.420051,37.779159,04-08-2010
8183019877,56871759@n00,15.0,-122.403745,37.796525,13-11-2012
3981995495,90784314@n00,14.0,-122.429494,37.714431,04-10-2009
9689659216,28006064@n02,16.0,-122.406073,37.796141,07-09-2013
3888585622,51035647214@n01,16.0,-122.42211299999998,37.745726,04-09-2009
2948202934,79573010@n00,13.0,-122.392833,37.794333,09-08-2008
2210353595,79172203@n00,16.0,-122.500573,37.784706,20-01-2008
5605572664,34186459@n00,16.0,-122.429655,37.785067,09-04-2011
3550056724,50815861@n00,16.0,-122.392716,37.766071,20-05-2009
8115505593,16482030@n00,16.0,-122.392859,37.793304,21-10-2012
8649366604,38331851@n00,16.0,-122.471881,37.782477,12-04-2013
2438874142,51035555243@n01,16.0,-122.418664,37.788278000000005,11-01-2008
7417231708,24500479@n05,16.0,-122.4248,37.77818,21-06-2012
3274834195,51035555243@n01,16.0,-122.363062,37.823452,04-08-2008
